time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure
2022-12-31,18.895742009132423,73.67865296803653,0.14073059360730594,911.460502283105
2023-12-31,20.7712899543379,74.10034246575343,0.11905251141552513,913.4969520547945
